body	t	x	y	z
0	5.375E+00	-8.633E-03	2.796E-03	1.770E-04
1	5.375E+00	2.403E-01	-3.419E-01	-4.127E-02
2	5.375E+00	-6.547E-01	-3.178E-01	3.305E-02
3	5.375E+00	-9.852E-01	1.828E-01	1.761E-04
4	5.375E+00	-9.831E-01	1.812E-01	-5.400E-05
5	5.375E+00	6.682E-02	-1.444E+00	-3.200E-02
6	5.375E+00	4.803E+00	-1.282E+00	-1.021E-01
7	5.375E+00	7.196E+00	-6.790E+00	-1.690E-01
8	5.375E+00	1.420E+01	1.366E+01	-1.335E-01
9	5.375E+00	2.965E+01	-3.875E+00	-6.043E-01
0	5.400E+00	-8.657E-03	2.718E-03	1.781E-04
1	5.400E+00	3.449E-01	-1.289E-01	-2.563E-02
2	5.400E+00	-5.537E-01	-4.720E-01	2.511E-02
3	5.400E+00	-1.004E+00	2.591E-02	1.814E-04
4	5.400E+00	-1.003E+00	2.850E-02	2.676E-04
5	5.400E+00	1.987E-01	-1.421E+00	-3.474E-02
6	5.400E+00	4.819E+00	-1.212E+00	-1.028E-01
7	5.400E+00	7.228E+00	-6.753E+00	-1.709E-01
8	5.400E+00	1.418E+01	1.369E+01	-1.331E-01
9	5.400E+00	2.966E+01	-3.846E+00	-6.050E-01
0	5.425E+00	-8.680E-03	2.639E-03	1.793E-04
1	5.425E+00	2.898E-01	1.352E-01	8.760E-04
2	5.425E+00	-4.174E-01	-5.953E-01	1.556E-02
3	5.425E+00	-9.976E-01	-1.314E-01	1.899E-04
4	5.425E+00	-9.999E-01	-1.321E-01	3.181E-04
5	5.425E+00	3.289E-01	-1.386E+00	-3.719E-02
6	5.425E+00	4.835E+00	-1.142E+00	-1.034E-01
7	5.425E+00	7.260E+00	-6.716E+00	-1.728E-01
8	5.425E+00	1.415E+01	1.371E+01	-1.327E-01
9	5.425E+00	2.966E+01	-3.817E+00	-6.056E-01
0	5.450E+00	-8.702E-03	2.560E-03	1.805E-04
1	5.450E+00	4.320E-02	3.018E-01	2.580E-02
2	5.450E+00	-2.547E-01	-6.801E-01	5.006E-03
3	5.450E+00	-9.670E-01	-2.855E-01	2.030E-04
4	5.450E+00	-9.649E-01	-2.870E-01	-3.435E-05
5	5.450E+00	4.562E-01	-1.339E+00	-3.933E-02
6	5.450E+00	4.849E+00	-1.071E+00	-1.041E-01
7	5.450E+00	7.292E+00	-6.678E+00	-1.747E-01
8	5.450E+00	1.413E+01	1.374E+01	-1.322E-01
9	5.450E+00	2.966E+01	-3.789E+00	-6.063E-01
0	5.475E+00	-8.723E-03	2.481E-03	1.816E-04
1	5.475E+00	-2.453E-01	2.350E-01	3.079E-02
2	5.475E+00	-7.622E-02	-7.210E-01	-5.855E-03
3	5.475E+00	-9.127E-01	-4.325E-01	2.071E-04
4	5.475E+00	-9.120E-01	-4.299E-01	3.001E-04
5	5.475E+00	5.796E-01	-1.280E+00	-4.113E-02
6	5.475E+00	4.863E+00	-1.001E+00	-1.047E-01
7	5.475E+00	7.323E+00	-6.641E+00	-1.766E-01
8	5.475E+00	1.410E+01	1.376E+01	-1.318E-01
9	5.475E+00	2.967E+01	-3.760E+00	-6.070E-01
0	5.500E+00	-8.743E-03	2.401E-03	1.827E-04
1	5.500E+00	-3.941E-01	1.482E-02	1.622E-02
2	5.500E+00	1.066E-01	-7.157E-01	-1.633E-02
3	5.500E+00	-8.364E-01	-5.689E-01	2.141E-04
4	5.500E+00	-8.388E-01	-5.695E-01	3.517E-04
5	5.500E+00	6.977E-01	-1.210E+00	-4.256E-02
6	5.500E+00	4.875E+00	-9.299E-01	-1.052E-01
7	5.500E+00	7.354E+00	-6.603E+00	-1.785E-01
8	5.500E+00	1.408E+01	1.378E+01	-1.314E-01
9	5.500E+00	2.967E+01	-3.732E+00	-6.076E-01
0	5.525E+00	-8.763E-03	2.321E-03	1.838E-04
1	5.525E+00	-3.817E-01	-2.176E-01	-5.706E-03
2	5.525E+00	2.821E-01	-6.645E-01	-2.575E-02
3	5.525E+00	-7.401E-01	-6.915E-01	2.254E-04
4	5.525E+00	-7.380E-01	-6.930E-01	-1.511E-05
5	5.525E+00	8.096E-01	-1.130E+00	-4.362E-02
6	5.525E+00	4.887E+00	-8.589E-01	-1.058E-01
7	5.525E+00	7.385E+00	-6.565E+00	-1.804E-01
8	5.525E+00	1.405E+01	1.381E+01	-1.310E-01
9	5.525E+00	2.967E+01	-3.703E+00	-6.083E-01
0	5.550E+00	-8.781E-03	2.240E-03	1.849E-04
1	5.550E+00	-2.557E-01	-3.865E-01	-2.616E-02
2	5.550E+00	4.391E-01	-5.710E-01	-3.353E-02
3	5.550E+00	-6.262E-01	-7.974E-01	2.271E-04
4	5.550E+00	-6.255E-01	-7.948E-01	3.220E-04
5	5.550E+00	9.141E-01	-1.039E+00	-4.428E-02
6	5.550E+00	4.898E+00	-7.877E-01	-1.063E-01
7	5.550E+00	7.416E+00	-6.527E+00	-1.823E-01
8	5.550E+00	1.402E+01	1.383E+01	-1.306E-01
9	5.550E+00	2.968E+01	-3.674E+00	-6.090E-01
0	5.575E+00	-8.799E-03	2.159E-03	1.859E-04
1	5.575E+00	-6.738E-02	-4.591E-01	-4.013E-02
2	5.575E+00	5.676E-01	-4.410E-01	-3.916E-02
3	5.575E+00	-4.975E-01	-8.841E-01	2.311E-04
4	5.575E+00	-4.999E-01	-8.846E-01	3.777E-04
5	5.575E+00	1.010E+00	-9.388E-01	-4.453E-02
6	5.575E+00	4.907E+00	-7.164E-01	-1.068E-01
7	5.575E+00	7.447E+00	-6.489E+00	-1.842E-01
8	5.575E+00	1.400E+01	1.386E+01	-1.302E-01
9	5.575E+00	2.968E+01	-3.646E+00	-6.096E-01
0	5.600E+00	-8.815E-03	2.078E-03	1.869E-04
1	5.600E+00	1.347E-01	-4.204E-01	-4.437E-02
2	5.600E+00	6.595E-01	-2.828E-01	-4.229E-02
3	5.600E+00	-3.573E-01	-9.499E-01	2.393E-04
4	5.600E+00	-3.552E-01	-9.514E-01	2.741E-06
5	5.600E+00	1.097E+00	-8.299E-01	-4.437E-02
6	5.600E+00	4.916E+00	-6.449E-01	-1.073E-01
7	5.600E+00	7.478E+00	-6.451E+00	-1.861E-01
8	5.600E+00	1.397E+01	1.388E+01	-1.297E-01
9	5.600E+00	2.968E+01	-3.617E+00	-6.103E-01
0	5.625E+00	-8.830E-03	1.997E-03	1.879E-04
1	5.625E+00	2.961E-01	-2.679E-01	-3.652E-02
2	5.625E+00	7.088E-01	-1.065E-01	-4.271E-02
3	5.625E+00	-2.088E-01	-9.932E-01	2.377E-04
4	5.625E+00	-2.080E-01	-9.906E-01	3.322E-04
5	5.625E+00	1.173E+00	-7.132E-01	-4.380E-02
6	5.625E+00	4.924E+00	-5.733E-01	-1.078E-01
7	5.625E+00	7.508E+00	-6.412E+00	-1.880E-01
8	5.625E+00	1.395E+01	1.390E+01	-1.293E-01
9	5.625E+00	2.969E+01	-3.589E+00	-6.110E-01
0	5.650E+00	-8.844E-03	1.915E-03	1.888E-04
1	5.650E+00	3.460E-01	-2.324E-02	-1.585E-02
2	5.650E+00	7.122E-01	7.676E-02	-4.039E-02
3	5.650E+00	-5.552E-02	-1.013E+00	2.382E-04
4	5.650E+00	-5.797E-02	-1.013E+00	3.852E-04
5	5.650E+00	1.239E+00	-5.899E-01	-4.281E-02
6	5.650E+00	4.930E+00	-5.016E-01	-1.082E-01
7	5.650E+00	7.538E+00	-6.373E+00	-1.899E-01
8	5.650E+00	1.392E+01	1.393E+01	-1.289E-01
9	5.650E+00	2.969E+01	-3.560E+00	-6.116E-01
0	5.675E+00	-8.857E-03	1.833E-03	1.898E-04
1	5.675E+00	2.094E-01	2.246E-01	1.232E-02
2	5.675E+00	6.695E-01	2.552E-01	-3.547E-02
3	5.675E+00	9.874E-02	-1.009E+00	2.427E-04
4	5.675E+00	1.008E-01	-1.010E+00	1.431E-05
5	5.675E+00	1.292E+00	-4.610E-01	-4.143E-02
6	5.675E+00	4.936E+00	-4.298E-01	-1.087E-01
7	5.675E+00	7.568E+00	-6.334E+00	-1.917E-01
8	5.675E+00	1.390E+01	1.395E+01	-1.285E-01
9	5.675E+00	2.969E+01	-3.531E+00	-6.123E-01
0	5.700E+00	-8.869E-03	1.751E-03	1.906E-04
1	5.700E+00	-8.200E-02	3.024E-01	3.077E-02
2	5.700E+00	5.830E-01	4.173E-01	-2.826E-02
3	5.700E+00	2.506E-01	-9.812E-01	2.375E-04
4	5.700E+00	2.513E-01	-9.786E-01	3.332E-04
5	5.700E+00	1.334E+00	-3.278E-01	-3.965E-02
6	5.700E+00	4.941E+00	-3.579E-01	-1.091E-01
7	5.700E+00	7.598E+00	-6.295E+00	-1.936E-01
8	5.700E+00	1.387E+01	1.397E+01	-1.281E-01
9	5.700E+00	2.970E+01	-3.503E+00	-6.130E-01
0	5.725E+00	-8.880E-03	1.668E-03	1.915E-04
1	5.725E+00	-3.267E-01	1.546E-01	2.660E-02
2	5.725E+00	4.583E-01	5.525E-01	-1.920E-02
3	5.725E+00	3.963E-01	-9.304E-01	2.345E-04
4	5.725E+00	3.939E-01	-9.309E-01	3.726E-04
5	5.725E+00	1.363E+00	-1.916E-01	-3.751E-02
6	5.725E+00	4.944E+00	-2.859E-01	-1.094E-01
7	5.725E+00	7.627E+00	-6.256E+00	-1.955E-01
8	5.725E+00	1.385E+01	1.400E+01	-1.276E-01
9	5.725E+00	2.970E+01	-3.474E+00	-6.136E-01
0	5.750E+00	-8.890E-03	1.586E-03	1.924E-04
1	5.750E+00	-4.065E-01	-8.388E-02	7.668E-03
2	5.750E+00	3.032E-01	6.518E-01	-8.887E-03
3	5.750E+00	5.325E-01	-8.577E-01	2.354E-04
4	5.750E+00	5.344E-01	-8.593E-01	1.338E-05
5	5.750E+00	1.379E+00	-5.350E-02	-3.501E-02
6	5.750E+00	4.947E+00	-2.139E-01	-1.098E-01
7	5.750E+00	7.657E+00	-6.217E+00	-1.973E-01
8	5.750E+00	1.382E+01	1.402E+01	-1.272E-01
9	5.750E+00	2.970E+01	-3.445E+00	-6.143E-01
0	5.775E+00	-8.898E-03	1.504E-03	1.932E-04
1	5.775E+00	-3.418E-01	-2.966E-01	-1.446E-02
2	5.775E+00	1.276E-01	7.087E-01	2.024E-03
3	5.775E+00	6.560E-01	-7.650E-01	2.270E-04
4	5.775E+00	6.568E-01	-7.624E-01	3.281E-04
5	5.775E+00	1.383E+00	8.507E-02	-3.219E-02
6	5.775E+00	4.949E+00	-1.418E-01	-1.101E-01
7	5.775E+00	7.686E+00	-6.177E+00	-1.992E-01
8	5.775E+00	1.379E+01	1.405E+01	-1.268E-01
9	5.775E+00	2.970E+01	-3.417E+00	-6.150E-01
0	5.800E+00	-8.906E-03	1.422E-03	1.940E-04
1	5.800E+00	-1.848E-01	-4.292E-01	-3.276E-02
2	5.800E+00	-5.686E-02	7.191E-01	1.281E-02
3	5.800E+00	7.638E-01	-6.540E-01	2.213E-04
4	5.800E+00	7.614E-01	-6.545E-01	3.471E-04
5	5.800E+00	1.374E+00	2.229E-01	-2.908E-02
6	5.800E+00	4.949E+00	-6.971E-02	-1.104E-01
7	5.800E+00	7.715E+00	-6.138E+00	-2.010E-01
8	5.800E+00	1.377E+01	1.407E+01	-1.264E-01
9	5.800E+00	2.971E+01	-3.388E+00	-6.156E-01
0	5.825E+00	-8.912E-03	1.339E-03	1.947E-04
1	5.825E+00	1.503E-02	-4.581E-01	-4.315E-02
2	5.825E+00	-2.382E-01	6.821E-01	2.277E-02
3	5.825E+00	8.533E-01	-5.276E-01	2.195E-04
4	5.825E+00	8.552E-01	-5.292E-01	-2.752E-06
5	5.825E+00	1.352E+00	3.587E-01	-2.570E-02
6	5.825E+00	4.949E+00	2.407E-03	-1.107E-01
7	5.825E+00	7.744E+00	-6.098E+00	-2.028E-01
8	5.825E+00	1.374E+01	1.409E+01	-1.260E-01
9	5.825E+00	2.971E+01	-3.360E+00	-6.163E-01
0	5.850E+00	-8.918E-03	1.257E-03	1.955E-04
1	5.850E+00	2.080E-01	-3.730E-01	-4.275E-02
2	5.850E+00	-4.043E-01	6.002E-01	3.124E-02
3	5.850E+00	9.223E-01	-3.886E-01	2.088E-04
4	5.850E+00	9.231E-01	-3.860E-01	3.185E-04
5	5.850E+00	1.319E+00	4.914E-01	-2.210E-02
6	5.850E+00	4.948E+00	7.453E-02	-1.110E-01
7	5.850E+00	7.772E+00	-6.058E+00	-2.047E-01
8	5.850E+00	1.372E+01	1.412E+01	-1.255E-01
9	5.850E+00	2.971E+01	-3.331E+00	-6.170E-01
0	5.875E+00	-8.922E-03	1.175E-03	1.962E-04
1	5.875E+00	3.341E-01	-1.782E-01	-2.963E-02
2	5.875E+00	-5.443E-01	4.787E-01	3.765E-02
3	5.875E+00	9.691E-01	-2.403E-01	2.017E-04
4	5.875E+00	9.667E-01	-2.407E-01	3.204E-04
5	5.875E+00	1.274E+00	6.198E-01	-1.830E-02
6	5.875E+00	4.945E+00	1.466E-01	-1.113E-01
7	5.875E+00	7.800E+00	-6.017E+00	-2.065E-01
8	5.875E+00	1.369E+01	1.414E+01	-1.251E-01
9	5.875E+00	2.972E+01	-3.302E+00	-6.176E-01
0	5.900E+00	-8.925E-03	1.093E-03	1.969E-04
1	5.900E+00	3.158E-01	8.436E-02	-4.665E-03
2	5.900E+00	-6.489E-01	3.255E-01	4.158E-02
3	5.900E+00	9.922E-01	-8.609E-02	1.987E-04
4	5.900E+00	9.941E-01	-8.777E-02	-2.970E-05
5	5.900E+00	1.218E+00	7.429E-01	-1.434E-02
6	5.900E+00	4.942E+00	2.187E-01	-1.115E-01
7	5.900E+00	7.829E+00	-5.977E+00	-2.083E-01
8	5.900E+00	1.366E+01	1.416E+01	-1.247E-01
9	5.900E+00	2.972E+01	-3.274E+00	-6.183E-01
0	5.925E+00	-8.928E-03	1.010E-03	1.976E-04
1	5.925E+00	1.008E-01	2.848E-01	2.216E-02
2	5.925E+00	-7.112E-01	1.509E-01	4.278E-02
3	5.925E+00	9.910E-01	7.011E-02	1.872E-04
4	5.925E+00	9.919E-01	7.268E-02	3.046E-04
5	5.925E+00	1.151E+00	8.598E-01	-1.026E-02
6	5.925E+00	4.937E+00	2.907E-01	-1.117E-01
7	5.925E+00	7.857E+00	-5.937E+00	-2.101E-01
8	5.925E+00	1.364E+01	1.419E+01	-1.243E-01
9	5.925E+00	2.972E+01	-3.245E+00	-6.190E-01
0	5.950E+00	-8.929E-03	9.283E-04	1.983E-04
1	5.950E+00	-1.977E-01	2.632E-01	3.171E-02
2	5.950E+00	-7.271E-01	-3.355E-02	4.117E-02
3	5.950E+00	9.655E-01	2.247E-01	1.801E-04
4	5.950E+00	9.631E-01	2.243E-01	3.021E-04
5	5.950E+00	1.075E+00	9.697E-01	-6.098E-03
6	5.950E+00	4.932E+00	3.627E-01	-1.119E-01
7	5.950E+00	7.884E+00	-5.896E+00	-2.120E-01
8	5.950E+00	1.361E+01	1.421E+01	-1.238E-01
9	5.950E+00	2.973E+01	-3.216E+00	-6.196E-01
0	5.975E+00	-8.929E-03	8.462E-04	1.990E-04
1	5.975E+00	-3.793E-01	6.024E-02	2.000E-02
2	5.975E+00	-6.959E-01	-2.158E-01	3.687E-02
3	5.975E+00	9.159E-01	3.738E-01	1.777E-04
4	5.975E+00	9.178E-01	3.721E-01	-5.689E-05
5	5.975E+00	9.910E-01	1.072E+00	-1.883E-03
6	5.975E+00	4.926E+00	4.346E-01	-1.120E-01
7	5.975E+00	7.912E+00	-5.855E+00	-2.138E-01
8	5.975E+00	1.359E+01	1.423E+01	-1.234E-01
9	5.975E+00	2.973E+01	-3.188E+00	-6.203E-01
0	6.000E+00	-8.929E-03	7.643E-04	1.997E-04
1	6.000E+00	-3.950E-01	-1.776E-01	-1.343E-03
2	6.000E+00	-6.198E-01	-3.839E-01	3.017E-02
3	6.000E+00	8.433E-01	5.135E-01	1.672E-04
4	6.000E+00	8.442E-01	5.161E-01	2.879E-04
5	6.000E+00	8.987E-01	1.166E+00	2.349E-03
6	6.000E+00	4.918E+00	5.064E-01	-1.121E-01
7	6.000E+00	7.939E+00	-5.814E+00	-2.156E-01
8	6.000E+00	1.356E+01	1.426E+01	-1.230E-01
9	6.000E+00	2.973E+01	-3.159E+00	-6.209E-01
0	6.025E+00	-8.927E-03	6.823E-04	2.003E-04
1	6.025E+00	-2.869E-01	-3.622E-01	-2.255E-02
2	6.025E+00	-5.039E-01	-5.269E-01	2.152E-02
3	6.025E+00	7.495E-01	6.405E-01	1.617E-04
4	6.025E+00	7.470E-01	6.402E-01	2.939E-04
5	6.025E+00	7.994E-01	1.250E+00	6.564E-03
6	6.025E+00	4.910E+00	5.781E-01	-1.123E-01
7	6.025E+00	7.966E+00	-5.773E+00	-2.174E-01
8	6.025E+00	1.353E+01	1.428E+01	-1.226E-01
9	6.025E+00	2.973E+01	-3.130E+00	-6.216E-01
0	6.050E+00	-8.925E-03	6.004E-04	2.009E-04
1	6.050E+00	-1.069E-01	-4.549E-01	-3.807E-02
2	6.050E+00	-3.560E-01	-6.358E-01	1.149E-02
3	6.050E+00	6.364E-01	7.513E-01	1.616E-04
4	6.050E+00	6.384E-01	7.497E-01	-7.290E-05
5	6.050E+00	6.941E-01	1.326E+00	1.073E-02
6	6.050E+00	4.901E+00	6.497E-01	-1.123E-01
7	6.050E+00	7.993E+00	-5.732E+00	-2.192E-01
8	6.050E+00	1.351E+01	1.430E+01	-1.221E-01
9	6.050E+00	2.974E+01	-3.102E+00	-6.222E-01
0	6.075E+00	-8.921E-03	5.185E-04	2.015E-04
1	6.075E+00	9.655E-02	-4.385E-01	-4.440E-02
2	6.075E+00	-1.857E-01	-7.037E-01	7.308E-04
3	6.075E+00	5.071E-01	8.430E-01	1.538E-04
4	6.075E+00	5.080E-01	8.456E-01	2.739E-04
5	6.075E+00	5.836E-01	1.392E+00	1.482E-02
6	6.075E+00	4.890E+00	7.212E-01	-1.124E-01
7	6.075E+00	8.020E+00	-5.691E+00	-2.209E-01
8	6.075E+00	1.348E+01	1.432E+01	-1.217E-01
9	6.075E+00	2.974E+01	-3.073E+00	-6.229E-01
0	6.100E+00	-8.917E-03	4.367E-04	2.021E-04
1	6.100E+00	2.708E-01	-3.074E-01	-3.903E-02
2	6.100E+00	-4.006E-03	-7.265E-01	-1.006E-02
3	6.100E+00	3.646E-01	9.133E-01	1.513E-04
4	6.100E+00	3.621E-01	9.131E-01	2.903E-04
5	6.100E+00	4.690E-01	1.448E+00	1.881E-02
6	6.100E+00	4.879E+00	7.925E-01	-1.124E-01
7	6.100E+00	8.047E+00	-5.649E+00	-2.227E-01
8	6.100E+00	1.345E+01	1.435E+01	-1.213E-01
9	6.100E+00	2.974E+01	-3.044E+00	-6.236E-01
0	6.125E+00	-8.911E-03	3.549E-04	2.026E-04
1	6.125E+00	3.487E-01	-7.642E-02	-2.071E-02
2	6.125E+00	1.773E-01	-7.028E-01	-2.020E-02
3	6.125E+00	2.124E-01	9.601E-01	1.546E-04
4	6.125E+00	2.143E-01	9.585E-01	-7.220E-05
5	6.125E+00	3.509E-01	1.493E+00	2.267E-02
6	6.125E+00	4.867E+00	8.636E-01	-1.125E-01
7	6.125E+00	8.073E+00	-5.607E+00	-2.245E-01
8	6.125E+00	1.343E+01	1.437E+01	-1.209E-01
9	6.125E+00	2.975E+01	-3.016E+00	-6.242E-01
0	6.150E+00	-8.905E-03	2.732E-04	2.031E-04
1	6.150E+00	2.514E-01	1.829E-01	6.998E-03
2	6.150E+00	3.468E-01	-6.344E-01	-2.904E-02
3	6.150E+00	5.462E-02	9.822E-01	1.506E-04
4	6.150E+00	5.550E-02	9.847E-01	2.705E-04
5	6.150E+00	2.305E-01	1.529E+00	2.637E-02
6	6.150E+00	4.853E+00	9.346E-01	-1.125E-01
7	6.150E+00	8.099E+00	-5.566E+00	-2.263E-01
8	6.150E+00	1.340E+01	1.439E+01	-1.204E-01
9	6.150E+00	2.975E+01	-2.987E+00	-6.249E-01
0	6.175E+00	-8.897E-03	1.916E-04	2.036E-04
1	6.175E+00	-2.287E-02	3.055E-01	2.893E-02
2	6.175E+00	4.937E-01	-5.255E-01	-3.601E-02
3	6.175E+00	-1.048E-01	9.789E-01	1.519E-04
4	6.175E+00	-1.073E-01	9.787E-01	2.867E-04
5	6.175E+00	1.084E-01	1.554E+00	2.990E-02
6	6.175E+00	4.839E+00	1.005E+00	-1.124E-01
7	6.175E+00	8.125E+00	-5.524E+00	-2.280E-01
8	6.175E+00	1.337E+01	1.442E+01	-1.200E-01
9	6.175E+00	2.975E+01	-2.958E+00	-6.255E-01
0	6.200E+00	-8.888E-03	1.103E-04	2.041E-04
1	6.200E+00	-2.916E-01	1.935E-01	2.899E-02
2	6.200E+00	6.086E-01	-3.833E-01	-4.069E-02
3	6.200E+00	-2.618E-01	9.503E-01	1.589E-04
4	6.200E+00	-2.600E-01	9.486E-01	-5.850E-05
5	6.200E+00	-1.443E-02	1.570E+00	3.324E-02
6	6.200E+00	4.824E+00	1.076E+00	-1.124E-01
7	6.200E+00	8.151E+00	-5.481E+00	-2.298E-01
8	6.200E+00	1.335E+01	1.444E+01	-1.196E-01
9	6.200E+00	2.975E+01	-2.929E+00	-6.262E-01
0	6.225E+00	-8.878E-03	2.911E-05	2.045E-04
1	6.225E+00	-4.040E-01	-3.880E-02	1.189E-02
2	6.225E+00	6.842E-01	-2.167E-01	-4.277E-02
3	6.225E+00	-4.122E-01	8.971E-01	1.587E-04
4	6.225E+00	-4.113E-01	8.996E-01	2.832E-04
5	6.225E+00	-1.372E-01	1.575E+00	3.636E-02
6	6.225E+00	4.807E+00	1.146E+00	-1.123E-01
7	6.225E+00	8.176E+00	-5.439E+00	-2.315E-01
8	6.225E+00	1.332E+01	1.446E+01	-1.192E-01
9	6.225E+00	2.976E+01	-2.901E+00	-6.268E-01
0	6.250E+00	-8.868E-03	-5.182E-05	2.049E-04
1	6.250E+00	-3.634E-01	-2.621E-01	-1.028E-02
2	6.250E+00	7.157E-01	-3.626E-02	-4.210E-02
3	6.250E+00	-5.521E-01	8.207E-01	1.638E-04
4	6.250E+00	-5.547E-01	8.204E-01	2.860E-04
5	6.250E+00	-2.592E-01	1.571E+00	3.926E-02
6	6.250E+00	4.790E+00	1.216E+00	-1.122E-01
7	6.250E+00	8.201E+00	-5.397E+00	-2.333E-01
8	6.250E+00	1.329E+01	1.448E+01	-1.187E-01
9	6.250E+00	2.976E+01	-2.872E+00	-6.275E-01
0	6.275E+00	-8.856E-03	-1.325E-04	2.053E-04
1	6.275E+00	-2.203E-01	-4.126E-01	-2.971E-02
2	6.275E+00	7.008E-01	1.465E-01	-3.873E-02
3	6.275E+00	-6.782E-01	7.231E-01	1.740E-04
4	6.275E+00	-6.764E-01	7.213E-01	-4.045E-05
5	6.275E+00	-3.797E-01	1.556E+00	4.192E-02
6	6.275E+00	4.772E+00	1.286E+00	-1.121E-01
7	6.275E+00	8.226E+00	-5.354E+00	-2.350E-01
8	6.275E+00	1.327E+01	1.451E+01	-1.183E-01
9	6.275E+00	2.976E+01	-2.843E+00	-6.281E-01
0	6.300E+00	-8.843E-03	-2.129E-04	2.056E-04
1	6.300E+00	-2.497E-02	-4.627E-01	-4.187E-02
2	6.300E+00	6.403E-01	3.198E-01	-3.286E-02
3	6.300E+00	-7.869E-01	6.068E-01	1.767E-04
4	6.300E+00	-7.860E-01	6.093E-01	3.101E-04
5	6.300E+00	-4.979E-01	1.533E+00	4.433E-02
6	6.300E+00	4.753E+00	1.356E+00	-1.120E-01
7	6.300E+00	8.251E+00	-5.312E+00	-2.367E-01
8	6.300E+00	1.324E+01	1.453E+01	-1.179E-01
9	6.300E+00	2.976E+01	-2.815E+00	-6.288E-01
0	6.325E+00	-8.829E-03	-2.930E-04	2.059E-04
1	6.325E+00	1.737E-01	-4.000E-01	-4.375E-02
2	6.325E+00	5.380E-01	4.725E-01	-2.486E-02
3	6.325E+00	-8.756E-01	4.750E-01	1.846E-04
4	6.325E+00	-8.782E-01	4.748E-01	2.960E-04
5	6.325E+00	-6.133E-01	1.500E+00	4.648E-02
6	6.325E+00	4.733E+00	1.425E+00	-1.118E-01
7	6.325E+00	8.276E+00	-5.269E+00	-2.385E-01
8	6.325E+00	1.321E+01	1.455E+01	-1.174E-01
9	6.325E+00	2.977E+01	-2.786E+00	-6.295E-01
0	6.350E+00	-8.814E-03	-3.728E-04	2.062E-04
1	6.350E+00	3.183E-01	-2.249E-01	-3.316E-02
2	6.350E+00	4.002E-01	5.945E-01	-1.523E-02
3	6.350E+00	-9.424E-01	3.312E-01	1.968E-04
4	6.350E+00	-9.407E-01	3.293E-01	-2.305E-05
5	6.350E+00	-7.251E-01	1.459E+00	4.836E-02
6	6.350E+00	4.711E+00	1.494E+00	-1.116E-01
7	6.350E+00	8.300E+00	-5.226E+00	-2.402E-01
8	6.350E+00	1.319E+01	1.457E+01	-1.170E-01
9	6.350E+00	2.977E+01	-2.757E+00	-6.301E-01
0	6.375E+00	-8.798E-03	-4.521E-04	2.065E-04
1	6.375E+00	3.342E-01	3.148E-02	-1.010E-02
2	6.375E+00	2.357E-01	6.777E-01	-4.592E-03
3	6.375E+00	-9.855E-01	1.788E-01	2.008E-04
4	6.375E+00	-9.845E-01	1.813E-01	3.424E-04
5	6.375E+00	-8.328E-01	1.409E+00	4.997E-02
6	6.375E+00	4.689E+00	1.563E+00	-1.114E-01
7	6.375E+00	8.324E+00	-5.183E+00	-2.419E-01
8	6.375E+00	1.316E+01	1.460E+01	-1.166E-01
9	6.375E+00	2.977E+01	-2.729E+00	-6.308E-01
0	6.400E+00	-8.781E-03	-5.311E-04	2.067E-04
1	6.400E+00	1.553E-01	2.587E-01	1.779E-02
2	6.400E+00	5.524E-02	7.164E-01	6.356E-03
3	6.400E+00	-1.004E+00	2.202E-02	2.097E-04
4	6.400E+00	-1.006E+00	2.183E-02	3.200E-04
5	6.400E+00	-9.359E-01	1.352E+00	5.129E-02
6	6.400E+00	4.666E+00	1.632E+00	-1.112E-01
7	6.400E+00	8.348E+00	-5.140E+00	-2.436E-01
8	6.400E+00	1.313E+01	1.462E+01	-1.161E-01
9	6.400E+00	2.977E+01	-2.700E+00	-6.314E-01
0	6.425E+00	-8.763E-03	-6.097E-04	2.069E-04
1	6.425E+00	-1.447E-01	2.845E-01	3.178E-02
2	6.425E+00	-1.294E-01	7.081E-01	1.690E-02
3	6.425E+00	-9.977E-01	-1.353E-01	2.221E-04
4	6.425E+00	-9.959E-01	-1.372E-01	-5.109E-06
5	6.425E+00	-1.034E+00	1.287E+00	5.233E-02
6	6.425E+00	4.642E+00	1.700E+00	-1.109E-01
7	6.425E+00	8.372E+00	-5.096E+00	-2.453E-01
8	6.425E+00	1.311E+01	1.464E+01	-1.157E-01
9	6.425E+00	2.978E+01	-2.671E+00	-6.321E-01
0	6.450E+00	-8.744E-03	-6.878E-04	2.071E-04
1	6.450E+00	-3.578E-01	1.046E-01	2.342E-02
2	6.450E+00	-3.061E-01	6.529E-01	2.634E-02
3	6.450E+00	-9.668E-01	-2.894E-01	2.257E-04
4	6.450E+00	-9.658E-01	-2.869E-01	3.705E-04
5	6.450E+00	-1.126E+00	1.214E+00	5.308E-02
6	6.450E+00	4.617E+00	1.767E+00	-1.106E-01
7	6.450E+00	8.396E+00	-5.053E+00	-2.470E-01
8	6.450E+00	1.308E+01	1.466E+01	-1.153E-01
9	6.450E+00	2.978E+01	-2.642E+00	-6.327E-01
0	6.475E+00	-8.725E-03	-7.656E-04	2.073E-04
1	6.475E+00	-4.033E-01	-1.355E-01	3.023E-03
2	6.475E+00	-4.632E-01	5.545E-01	3.405E-02
3	6.475E+00	-9.124E-01	-4.364E-01	2.336E-04
