v0	t	earth_x	earth_y	U	K
1.40	3.370E+02	-4.893E+01	-2.112E+00	-2.418E-06	1.065E-07
1.40	3.380E+02	-4.872E+01	-2.282E+00	-2.428E-06	1.166E-07
1.40	3.390E+02	-4.849E+01	-2.452E+00	-2.439E-06	1.277E-07
1.40	3.400E+02	-4.824E+01	-2.621E+00	-2.451E-06	1.396E-07
1.40	3.410E+02	-4.798E+01	-2.789E+00	-2.464E-06	1.525E-07
1.40	3.420E+02	-4.770E+01	-2.956E+00	-2.478E-06	1.664E-07
1.40	3.430E+02	-4.740E+01	-3.122E+00	-2.493E-06	1.813E-07
1.40	3.440E+02	-4.709E+01	-3.287E+00	-2.509E-06	1.973E-07
1.40	3.450E+02	-4.675E+01	-3.451E+00	-2.526E-06	2.144E-07
1.40	3.460E+02	-4.640E+01	-3.613E+00	-2.545E-06	2.327E-07
1.40	3.470E+02	-4.604E+01	-3.774E+00	-2.564E-06	2.522E-07
1.40	3.480E+02	-4.565E+01	-3.933E+00	-2.585E-06	2.730E-07
1.40	3.490E+02	-4.524E+01	-4.091E+00	-2.607E-06	2.952E-07
1.40	3.500E+02	-4.482E+01	-4.247E+00	-2.631E-06	3.189E-07
1.40	3.510E+02	-4.437E+01	-4.401E+00	-2.656E-06	3.441E-07
1.40	3.520E+02	-4.391E+01	-4.553E+00	-2.683E-06	3.709E-07
1.40	3.530E+02	-4.343E+01	-4.703E+00	-2.711E-06	3.995E-07
1.40	3.540E+02	-4.292E+01	-4.851E+00	-2.742E-06	4.299E-07
1.40	3.550E+02	-4.240E+01	-4.997E+00	-2.774E-06	4.624E-07
1.40	3.560E+02	-4.185E+01	-5.140E+00	-2.809E-06	4.970E-07
1.40	3.570E+02	-4.128E+01	-5.280E+00	-2.846E-06	5.339E-07
1.40	3.580E+02	-4.069E+01	-5.417E+00	-2.885E-06	5.733E-07
1.40	3.590E+02	-4.007E+01	-5.552E+00	-2.927E-06	6.155E-07
1.40	3.600E+02	-3.944E+01	-5.683E+00	-2.973E-06	6.606E-07
1.40	3.610E+02	-3.877E+01	-5.810E+00	-3.021E-06	7.089E-07
1.40	3.620E+02	-3.808E+01	-5.934E+00	-3.073E-06	7.608E-07
1.40	3.630E+02	-3.737E+01	-6.053E+00	-3.129E-06	8.166E-07
1.40	3.640E+02	-3.663E+01	-6.168E+00	-3.189E-06	8.767E-07
1.40	3.650E+02	-3.586E+01	-6.279E+00	-3.254E-06	9.416E-07
1.40	3.660E+02	-3.506E+01	-6.384E+00	-3.324E-06	1.012E-06
1.40	3.670E+02	-3.422E+01	-6.484E+00	-3.400E-06	1.088E-06
1.40	3.680E+02	-3.336E+01	-6.577E+00	-3.483E-06	1.171E-06
1.40	3.690E+02	-3.247E+01	-6.664E+00	-3.573E-06	1.261E-06
1.40	3.700E+02	-3.153E+01	-6.744E+00	-3.673E-06	1.360E-06
1.40	3.710E+02	-3.057E+01	-6.816E+00	-3.782E-06	1.469E-06
1.40	3.720E+02	-2.956E+01	-6.879E+00	-3.902E-06	1.590E-06
1.40	3.730E+02	-2.851E+01	-6.932E+00	-4.037E-06	1.724E-06
1.40	3.740E+02	-2.742E+01	-6.974E+00	-4.187E-06	1.874E-06
1.40	3.750E+02	-2.627E+01	-7.005E+00	-4.356E-06	2.043E-06
1.40	3.760E+02	-2.508E+01	-7.021E+00	-4.548E-06	2.235E-06
1.40	3.770E+02	-2.383E+01	-7.022E+00	-4.767E-06	2.454E-06
1.40	3.780E+02	-2.252E+01	-7.005E+00	-5.022E-06	2.709E-06
1.40	3.790E+02	-2.114E+01	-6.966E+00	-5.321E-06	3.008E-06
1.40	3.800E+02	-1.968E+01	-6.902E+00	-5.678E-06	3.364E-06
1.40	3.810E+02	-1.814E+01	-6.809E+00	-6.111E-06	3.797E-06
1.40	3.820E+02	-1.650E+01	-6.678E+00	-6.652E-06	4.337E-06
1.40	3.830E+02	-1.475E+01	-6.500E+00	-7.348E-06	5.032E-06
1.40	3.840E+02	-1.285E+01	-6.260E+00	-8.284E-06	5.967E-06
1.40	3.850E+02	-1.078E+01	-5.934E+00	-9.623E-06	7.303E-06
1.40	3.860E+02	-8.480E+00	-5.479E+00	-1.173E-05	9.405E-06
1.40	3.870E+02	-5.844E+00	-4.803E+00	-1.566E-05	1.332E-05
1.40	3.880E+02	-2.644E+00	-3.632E+00	-2.636E-05	2.395E-05
1.40	3.890E+02	9.433E-01	4.742E-01	-1.122E-04	1.109E-04
1.40	3.900E+02	-3.016E+00	3.826E+00	-2.431E-05	2.208E-05
1.40	3.910E+02	-6.127E+00	4.931E+00	-1.506E-05	1.277E-05
1.40	3.920E+02	-8.715E+00	5.590E+00	-1.144E-05	9.140E-06
1.40	3.930E+02	-1.099E+01	6.042E+00	-9.447E-06	7.143E-06
1.40	3.940E+02	-1.303E+01	6.369E+00	-8.165E-06	5.858E-06
1.40	3.950E+02	-1.491E+01	6.613E+00	-7.261E-06	4.954E-06
1.40	3.960E+02	-1.665E+01	6.796E+00	-6.586E-06	4.277E-06
1.40	3.970E+02	-1.828E+01	6.932E+00	-6.059E-06	3.749E-06
1.40	3.980E+02	-1.981E+01	7.031E+00	-5.635E-06	3.325E-06
1.40	3.990E+02	-2.125E+01	7.101E+00	-5.285E-06	2.975E-06
1.40	4.000E+02	-2.262E+01	7.145E+00	-4.992E-06	2.682E-06
1.40	4.010E+02	-2.393E+01	7.168E+00	-4.741E-06	2.431E-06
1.40	4.020E+02	-2.517E+01	7.173E+00	-4.525E-06	2.214E-06
1.40	4.030E+02	-2.636E+01	7.162E+00	-4.336E-06	2.025E-06
1.40	4.040E+02	-2.750E+01	7.138E+00	-4.169E-06	1.858E-06
1.40	4.050E+02	-2.858E+01	7.100E+00	-4.021E-06	1.710E-06
1.40	4.060E+02	-2.963E+01	7.052E+00	-3.889E-06	1.577E-06
1.40	4.070E+02	-3.063E+01	6.994E+00	-3.769E-06	1.458E-06
1.40	4.080E+02	-3.160E+01	6.928E+00	-3.661E-06	1.350E-06
1.40	4.090E+02	-3.253E+01	6.853E+00	-3.563E-06	1.252E-06
1.40	4.100E+02	-3.342E+01	6.770E+00	-3.473E-06	1.162E-06
1.40	4.110E+02	-3.428E+01	6.681E+00	-3.391E-06	1.080E-06
1.40	4.120E+02	-3.511E+01	6.586E+00	-3.316E-06	1.004E-06
1.40	4.130E+02	-3.590E+01	6.485E+00	-3.246E-06	9.348E-07
1.40	4.140E+02	-3.667E+01	6.379E+00	-3.182E-06	8.705E-07
1.40	4.150E+02	-3.741E+01	6.268E+00	-3.122E-06	8.108E-07
1.40	4.160E+02	-3.812E+01	6.152E+00	-3.067E-06	7.554E-07
1.40	4.170E+02	-3.881E+01	6.032E+00	-3.015E-06	7.039E-07
1.40	4.180E+02	-3.947E+01	5.908E+00	-2.967E-06	6.559E-07
1.40	4.190E+02	-4.011E+01	5.781E+00	-2.923E-06	6.111E-07
1.40	4.200E+02	-4.072E+01	5.650E+00	-2.881E-06	5.692E-07
1.40	4.210E+02	-4.131E+01	5.516E+00	-2.842E-06	5.301E-07
1.40	4.220E+02	-4.188E+01	5.379E+00	-2.805E-06	4.934E-07
1.40	4.230E+02	-4.243E+01	5.239E+00	-2.771E-06	4.590E-07
1.40	4.240E+02	-4.295E+01	5.096E+00	-2.738E-06	4.268E-07
1.40	4.250E+02	-4.345E+01	4.951E+00	-2.708E-06	3.965E-07
1.40	4.260E+02	-4.394E+01	4.804E+00	-2.680E-06	3.681E-07
1.40	4.270E+02	-4.440E+01	4.654E+00	-2.653E-06	3.415E-07
1.40	4.280E+02	-4.484E+01	4.502E+00	-2.628E-06	3.164E-07
1.40	4.290E+02	-4.526E+01	4.349E+00	-2.605E-06	2.929E-07
1.40	4.300E+02	-4.567E+01	4.193E+00	-2.583E-06	2.709E-07
1.40	4.310E+02	-4.605E+01	4.036E+00	-2.562E-06	2.502E-07
1.40	4.320E+02	-4.642E+01	3.877E+00	-2.542E-06	2.308E-07
1.40	4.330E+02	-4.677E+01	3.717E+00	-2.524E-06	2.126E-07
1.40	4.340E+02	-4.710E+01	3.555E+00	-2.507E-06	1.956E-07
1.40	4.350E+02	-4.742E+01	3.392E+00	-2.491E-06	1.798E-07
1.40	4.360E+02	-4.771E+01	3.228E+00	-2.477E-06	1.650E-07
1.40	4.370E+02	-4.799E+01	3.062E+00	-2.463E-06	1.512E-07
1.40	4.380E+02	-4.825E+01	2.896E+00	-2.450E-06	1.384E-07
1.40	4.390E+02	-4.850E+01	2.728E+00	-2.438E-06	1.265E-07
1.40	4.400E+02	-4.873E+01	2.560E+00	-2.427E-06	1.156E-07
1.40	4.410E+02	-4.894E+01	2.390E+00	-2.417E-06	1.055E-07
1.40	4.420E+02	-4.913E+01	2.220E+00	-2.408E-06	9.630E-08
1.40	4.430E+02	-4.931E+01	2.049E+00	-2.400E-06	8.792E-08
1.40	4.440E+02	-4.948E+01	1.878E+00	-2.392E-06	8.036E-08
1.40	4.450E+02	-4.962E+01	1.705E+00	-2.385E-06	7.358E-08
1.40	4.460E+02	-4.975E+01	1.533E+00	-2.379E-06	6.758E-08
1.40	4.470E+02	-4.987E+01	1.359E+00	-2.374E-06	6.234E-08
1.40	4.480E+02	-4.997E+01	1.186E+00	-2.370E-06	5.784E-08
1.40	4.490E+02	-5.005E+01	1.012E+00	-2.366E-06	5.408E-08
1.40	4.500E+02	-5.012E+01	8.372E-01	-2.363E-06	5.104E-08
1.40	4.510E+02	-5.017E+01	6.625E-01	-2.360E-06	4.872E-08
1.40	4.520E+02	-5.021E+01	4.877E-01	-2.359E-06	4.711E-08
1.40	4.530E+02	-5.023E+01	3.127E-01	-2.358E-06	4.621E-08
1.40	4.540E+02	-5.023E+01	1.376E-01	-2.358E-06	4.602E-08
1.40	4.550E+02	-5.022E+01	-3.754E-02	-2.358E-06	4.653E-08
1.40	4.560E+02	-5.019E+01	-2.127E-01	-2.360E-06	4.775E-08
1.40	4.570E+02	-5.015E+01	-3.877E-01	-2.361E-06	4.968E-08
1.40	4.580E+02	-5.009E+01	-5.627E-01	-2.364E-06	5.232E-08
1.40	4.590E+02	-5.002E+01	-7.374E-01	-2.367E-06	5.569E-08
1.40	4.600E+02	-4.993E+01	-9.120E-01	-2.372E-06	5.978E-08
1.40	4.610E+02	-4.983E+01	-1.086E+00	-2.376E-06	6.462E-08
1.40	4.620E+02	-4.971E+01	-1.260E+00	-2.382E-06	7.020E-08
1.40	4.630E+02	-4.957E+01	-1.434E+00	-2.388E-06	7.655E-08
1.40	4.640E+02	-4.942E+01	-1.607E+00	-2.395E-06	8.368E-08
1.40	4.650E+02	-4.925E+01	-1.779E+00	-2.403E-06	9.161E-08
1.40	4.660E+02	-4.906E+01	-1.951E+00	-2.412E-06	1.004E-07
1.40	4.670E+02	-4.886E+01	-2.122E+00	-2.422E-06	1.099E-07
1.40	4.680E+02	-4.864E+01	-2.293E+00	-2.432E-06	1.204E-07
1.40	4.690E+02	-4.841E+01	-2.463E+00	-2.444E-06	1.318E-07
1.40	4.700E+02	-4.815E+01	-2.631E+00	-2.456E-06	1.440E-07
1.40	4.710E+02	-4.789E+01	-2.799E+00	-2.469E-06	1.573E-07
1.40	4.720E+02	-4.760E+01	-2.966E+00	-2.483E-06	1.715E-07
1.40	4.730E+02	-4.730E+01	-3.132E+00	-2.499E-06	1.868E-07
1.40	4.740E+02	-4.698E+01	-3.297E+00	-2.515E-06	2.032E-07
1.40	4.750E+02	-4.664E+01	-3.461E+00	-2.533E-06	2.207E-07
1.40	4.760E+02	-4.628E+01	-3.623E+00	-2.551E-06	2.394E-07
1.40	4.770E+02	-4.591E+01	-3.783E+00	-2.571E-06	2.594E-07
1.40	4.780E+02	-4.551E+01	-3.943E+00	-2.593E-06	2.807E-07
1.40	4.790E+02	-4.510E+01	-4.100E+00	-2.615E-06	3.034E-07
1.40	4.800E+02	-4.467E+01	-4.256E+00	-2.639E-06	3.276E-07
1.40	4.810E+02	-4.422E+01	-4.410E+00	-2.665E-06	3.533E-07
1.40	4.820E+02	-4.375E+01	-4.562E+00	-2.693E-06	3.807E-07
1.40	4.830E+02	-4.326E+01	-4.712E+00	-2.722E-06	4.100E-07
1.40	4.840E+02	-4.275E+01	-4.859E+00	-2.753E-06	4.411E-07
1.40	4.850E+02	-4.221E+01	-5.005E+00	-2.786E-06	4.743E-07
1.40	4.860E+02	-4.166E+01	-5.147E+00	-2.822E-06	5.097E-07
1.40	4.870E+02	-4.108E+01	-5.287E+00	-2.859E-06	5.475E-07
1.40	4.880E+02	-4.048E+01	-5.424E+00	-2.900E-06	5.878E-07
1.40	4.890E+02	-3.986E+01	-5.558E+00	-2.943E-06	6.310E-07
1.40	4.900E+02	-3.921E+01	-5.688E+00	-2.989E-06	6.772E-07
1.40	4.910E+02	-3.854E+01	-5.815E+00	-3.039E-06	7.268E-07
1.40	4.920E+02	-3.784E+01	-5.938E+00	-3.092E-06	7.800E-07
1.40	4.930E+02	-3.712E+01	-6.057E+00	-3.149E-06	8.372E-07
1.40	4.940E+02	-3.636E+01	-6.171E+00	-3.211E-06	8.990E-07
1.40	4.950E+02	-3.558E+01	-6.280E+00	-3.278E-06	9.656E-07
1.40	4.960E+02	-3.477E+01	-6.384E+00	-3.350E-06	1.038E-06
1.40	4.970E+02	-3.393E+01	-6.483E+00	-3.428E-06	1.116E-06
1.40	4.980E+02	-3.306E+01	-6.575E+00	-3.514E-06	1.202E-06
1.40	4.990E+02	-3.215E+01	-6.661E+00	-3.607E-06	1.295E-06
1.40	5.000E+02	-3.121E+01	-6.738E+00	-3.710E-06	1.398E-06
1.41	0.000E+00	1.000E+00	0.000E+00	-1.184E-04	1.177E-04
1.41	1.000E+00	-2.823E+00	3.860E+00	-2.477E-05	2.421E-05
1.41	2.000E+00	-6.029E+00	5.188E+00	-1.489E-05	1.427E-05
1.41	3.000E+00	-8.734E+00	6.059E+00	-1.114E-05	1.051E-05
1.41	4.000E+00	-1.115E+01	6.721E+00	-9.100E-06	8.461E-06
1.41	5.000E+00	-1.335E+01	7.260E+00	-7.792E-06	7.151E-06
1.41	6.000E+00	-1.541E+01	7.716E+00	-6.872E-06	6.229E-06
1.41	7.000E+00	-1.735E+01	8.112E+00	-6.184E-06	5.541E-06
1.41	8.000E+00	-1.919E+01	8.461E+00	-5.648E-06	5.004E-06
1.41	9.000E+00	-2.094E+01	8.775E+00	-5.216E-06	4.571E-06
1.41	1.000E+01	-2.263E+01	9.058E+00	-4.859E-06	4.214E-06
1.41	1.100E+01	-2.425E+01	9.317E+00	-4.558E-06	3.913E-06
1.41	1.200E+01	-2.582E+01	9.555E+00	-4.301E-06	3.656E-06
1.41	1.300E+01	-2.734E+01	9.774E+00	-4.078E-06	3.433E-06
1.41	1.400E+01	-2.882E+01	9.978E+00	-3.883E-06	3.237E-06
1.41	1.500E+01	-3.026E+01	1.017E+01	-3.710E-06	3.065E-06
1.41	1.600E+01	-3.166E+01	1.035E+01	-3.556E-06	2.910E-06
1.41	1.700E+01	-3.302E+01	1.051E+01	-3.418E-06	2.772E-06
1.41	1.800E+01	-3.436E+01	1.067E+01	-3.292E-06	2.646E-06
1.41	1.900E+01	-3.566E+01	1.082E+01	-3.178E-06	2.532E-06
1.41	2.000E+01	-3.694E+01	1.096E+01	-3.074E-06	2.428E-06
1.41	2.100E+01	-3.819E+01	1.109E+01	-2.978E-06	2.332E-06
1.41	2.200E+01	-3.942E+01	1.121E+01	-2.890E-06	2.244E-06
1.41	2.300E+01	-4.063E+01	1.133E+01	-2.808E-06	2.162E-06
1.41	2.400E+01	-4.181E+01	1.144E+01	-2.732E-06	2.086E-06
1.41	2.500E+01	-4.297E+01	1.155E+01	-2.662E-06	2.015E-06
1.41	2.600E+01	-4.412E+01	1.165E+01	-2.595E-06	1.949E-06
1.41	2.700E+01	-4.525E+01	1.175E+01	-2.534E-06	1.887E-06
1.41	2.800E+01	-4.635E+01	1.184E+01	-2.476E-06	1.829E-06
1.41	2.900E+01	-4.745E+01	1.193E+01	-2.421E-06	1.774E-06
1.41	3.000E+01	-4.852E+01	1.201E+01	-2.369E-06	1.723E-06
1.41	3.100E+01	-4.958E+01	1.209E+01	-2.321E-06	1.674E-06
1.41	3.200E+01	-5.063E+01	1.217E+01	-2.274E-06	1.628E-06
1.41	3.300E+01	-5.166E+01	1.224E+01	-2.231E-06	1.584E-06
1.41	3.400E+01	-5.268E+01	1.231E+01	-2.189E-06	1.543E-06
1.41	3.500E+01	-5.369E+01	1.238E+01	-2.150E-06	1.503E-06
1.41	3.600E+01	-5.468E+01	1.244E+01	-2.112E-06	1.466E-06
1.41	3.700E+01	-5.566E+01	1.250E+01	-2.076E-06	1.430E-06
1.41	3.800E+01	-5.663E+01	1.256E+01	-2.042E-06	1.395E-06
1.41	3.900E+01	-5.759E+01	1.262E+01	-2.009E-06	1.363E-06
1.41	4.000E+01	-5.853E+01	1.267E+01	-1.978E-06	1.331E-06
1.41	4.100E+01	-5.947E+01	1.272E+01	-1.948E-06	1.301E-06
1.41	4.200E+01	-6.039E+01	1.277E+01	-1.919E-06	1.272E-06
1.41	4.300E+01	-6.131E+01	1.282E+01	-1.891E-06	1.245E-06
1.41	4.400E+01	-6.221E+01	1.286E+01	-1.864E-06	1.218E-06
1.41	4.500E+01	-6.311E+01	1.290E+01	-1.839E-06	1.192E-06
1.41	4.600E+01	-6.399E+01	1.294E+01	-1.814E-06	1.168E-06
1.41	4.700E+01	-6.487E+01	1.298E+01	-1.790E-06	1.144E-06
1.41	4.800E+01	-6.574E+01	1.302E+01	-1.767E-06	1.121E-06
1.41	4.900E+01	-6.660E+01	1.306E+01	-1.745E-06	1.099E-06
1.41	5.000E+01	-6.745E+01	1.309E+01	-1.724E-06	1.077E-06
1.41	5.100E+01	-6.829E+01	1.312E+01	-1.703E-06	1.057E-06
1.41	5.200E+01	-6.912E+01	1.315E+01	-1.683E-06	1.037E-06
1.41	5.300E+01	-6.995E+01	1.318E+01	-1.664E-06	1.017E-06
1.41	5.400E+01	-7.077E+01	1.321E+01	-1.645E-06	9.986E-07
1.41	5.500E+01	-7.158E+01	1.324E+01	-1.627E-06	9.804E-07
1.41	5.600E+01	-7.239E+01	1.326E+01	-1.609E-06	9.628E-07
1.41	5.700E+01	-7.318E+01	1.328E+01	-1.592E-06	9.458E-07
1.41	5.800E+01	-7.397E+01	1.331E+01	-1.576E-06	9.292E-07
1.41	5.900E+01	-7.476E+01	1.333E+01	-1.560E-06	9.131E-07
1.41	6.000E+01	-7.553E+01	1.335E+01	-1.544E-06	8.975E-07
1.41	6.100E+01	-7.630E+01	1.337E+01	-1.529E-06	8.823E-07
1.41	6.200E+01	-7.707E+01	1.338E+01	-1.514E-06	8.676E-07
1.41	6.300E+01	-7.782E+01	1.340E+01	-1.500E-06	8.532E-07
1.41	6.400E+01	-7.857E+01	1.342E+01	-1.486E-06	8.392E-07
1.41	6.500E+01	-7.932E+01	1.343E+01	-1.472E-06	8.256E-07
1.41	6.600E+01	-8.006E+01	1.344E+01	-1.459E-06	8.124E-07
1.41	6.700E+01	-8.079E+01	1.346E+01	-1.446E-06	7.995E-07
1.41	6.800E+01	-8.152E+01	1.347E+01	-1.433E-06	7.869E-07
1.41	6.900E+01	-8.224E+01	1.348E+01	-1.421E-06	7.746E-07
1.41	7.000E+01	-8.296E+01	1.349E+01	-1.409E-06	7.626E-07
1.41	7.100E+01	-8.367E+01	1.350E+01	-1.398E-06	7.509E-07
1.41	7.200E+01	-8.437E+01	1.350E+01	-1.386E-06	7.395E-07
1.41	7.300E+01	-8.507E+01	1.351E+01	-1.375E-06	7.284E-07
1.41	7.400E+01	-8.576E+01	1.352E+01	-1.364E-06	7.175E-07
1.41	7.500E+01	-8.645E+01	1.352E+01	-1.353E-06	7.069E-07
1.41	7.600E+01	-8.714E+01	1.353E+01	-1.343E-06	6.965E-07
1.41	7.700E+01	-8.782E+01	1.353E+01	-1.333E-06	6.864E-07
1.41	7.800E+01	-8.849E+01	1.353E+01	-1.323E-06	6.764E-07
1.41	7.900E+01	-8.916E+01	1.354E+01	-1.313E-06	6.667E-07
1.41	8.000E+01	-8.982E+01	1.354E+01	-1.304E-06	6.572E-07
1.41	8.100E+01	-9.048E+01	1.354E+01	-1.295E-06	6.479E-07
1.41	8.200E+01	-9.114E+01	1.354E+01	-1.285E-06	6.388E-07
1.41	8.300E+01	-9.179E+01	1.354E+01	-1.277E-06	6.299E-07
1.41	8.400E+01	-9.243E+01	1.354E+01	-1.268E-06	6.212E-07
1.41	8.500E+01	-9.307E+01	1.353E+01	-1.259E-06	6.126E-07
1.41	8.600E+01	-9.371E+01	1.353E+01	-1.251E-06	6.043E-07
1.41	8.700E+01	-9.434E+01	1.353E+01	-1.243E-06	5.961E-07
1.41	8.800E+01	-9.497E+01	1.352E+01	-1.235E-06	5.880E-07
1.41	8.900E+01	-9.560E+01	1.352E+01	-1.227E-06	5.801E-07
1.41	9.000E+01	-9.622E+01	1.351E+01	-1.219E-06	5.724E-07
1.41	9.100E+01	-9.683E+01	1.351E+01	-1.211E-06	5.648E-07
1.41	9.200E+01	-9.744E+01	1.350E+01	-1.204E-06	5.573E-07
1.41	9.300E+01	-9.805E+01	1.350E+01	-1.197E-06	5.500E-07
1.41	9.400E+01	-9.865E+01	1.349E+01	-1.189E-06	5.428E-07
1.41	9.500E+01	-9.925E+01	1.348E+01	-1.182E-06	5.358E-07
1.41	9.600E+01	-9.985E+01	1.347E+01	-1.175E-06	5.289E-07
1.41	9.700E+01	-1.004E+02	1.346E+01	-1.169E-06	5.221E-07
1.41	9.800E+01	-1.010E+02	1.345E+01	-1.162E-06	5.154E-07
1.41	9.900E+01	-1.016E+02	1.344E+01	-1.155E-06	5.089E-07
1.41	1.000E+02	-1.022E+02	1.343E+01	-1.149E-06	5.024E-07
1.41	1.010E+02	-1.028E+02	1.342E+01	-1.143E-06	4.961E-07
1.41	1.020E+02	-1.033E+02	1.341E+01	-1.136E-06	4.899E-07
1.41	1.030E+02	-1.039E+02	1.340E+01	-1.130E-06	4.838E-07
1.41	1.040E+02	-1.045E+02	1.339E+01	-1.124E-06	4.778E-07
1.41	1.050E+02	-1.050E+02	1.338E+01	-1.118E-06	4.719E-07
1.41	1.060E+02	-1.056E+02	1.336E+01	-1.113E-06	4.661E-07
1.41	1.070E+02	-1.062E+02	1.335E+01	-1.107E-06	4.603E-07
1.41	1.080E+02	-1.067E+02	1.333E+01	-1.101E-06	4.547E-07
1.41	1.090E+02	-1.073E+02	1.332E+01	-1.096E-06	4.492E-07
1.41	1.100E+02	-1.078E+02	1.331E+01	-1.090E-06	4.438E-07
1.41	1.110E+02	-1.083E+02	1.329E+01	-1.085E-06	4.384E-07
1.41	1.120E+02	-1.089E+02	1.327E+01	-1.080E-06	4.331E-07
1.41	1.130E+02	-1.094E+02	1.326E+01	-1.075E-06	4.279E-07
1.41	1.140E+02	-1.100E+02	1.324E+01	-1.069E-06	4.228E-07
1.41	1.150E+02	-1.105E+02	1.322E+01	-1.064E-06	4.178E-07
1.41	1.160E+02	-1.110E+02	1.321E+01	-1.059E-06	4.128E-07
1.41	1.170E+02	-1.115E+02	1.319E+01	-1.055E-06	4.080E-07
1.41	1.180E+02	-1.120E+02	1.317E+01	-1.050E-06	4.032E-07
1.41	1.190E+02	-1.126E+02	1.315E+01	-1.045E-06	3.984E-07
1.41	1.200E+02	-1.131E+02	1.313E+01	-1.040E-06	3.938E-07
1.41	1.210E+02	-1.136E+02	1.312E+01	-1.036E-06	3.892E-07
1.41	1.220E+02	-1.141E+02	1.310E+01	-1.031E-06	3.846E-07
1.41	1.230E+02	-1.146E+02	1.308E+01	-1.027E-06	3.802E-07
1.41	1.240E+02	-1.151E+02	1.306E+01	-1.022E-06	3.758E-07
1.41	1.250E+02	-1.156E+02	1.304E+01	-1.018E-06	3.715E-07
1.41	1.260E+02	-1.161E+02	1.302E+01	-1.014E-06	3.672E-07
1.41	1.270E+02	-1.166E+02	1.299E+01	-1.010E-06	3.630E-07
1.41	1.280E+02	-1.171E+02	1.297E+01	-1.005E-06	3.588E-07
1.41	1.290E+02	-1.176E+02	1.295E+01	-1.001E-06	3.547E-07
1.41	1.300E+02	-1.181E+02	1.293E+01	-9.973E-07	3.507E-07
1.41	1.310E+02	-1.185E+02	1.291E+01	-9.933E-07	3.467E-07
1.41	1.320E+02	-1.190E+02	1.288E+01	-9.894E-07	3.428E-07
1.41	1.330E+02	-1.195E+02	1.286E+01	-9.855E-07	3.389E-07
1.41	1.340E+02	-1.200E+02	1.284E+01	-9.817E-07	3.351E-07
1.41	1.350E+02	-1.204E+02	1.281E+01	-9.779E-07	3.313E-07
1.41	1.360E+02	-1.209E+02	1.279E+01	-9.742E-07	3.276E-07
1.41	1.370E+02	-1.214E+02	1.277E+01	-9.705E-07	3.239E-07
1.41	1.380E+02	-1.218E+02	1.274E+01	-9.669E-07	3.203E-07
1.41	1.390E+02	-1.223E+02	1.272E+01	-9.633E-07	3.167E-07
1.41	1.400E+02	-1.227E+02	1.269E+01	-9.598E-07	3.132E-07
1.41	1.410E+02	-1.232E+02	1.267E+01	-9.563E-07	3.097E-07
1.41	1.420E+02	-1.237E+02	1.264E+01	-9.528E-07	3.062E-07
1.41	1.430E+02	-1.241E+02	1.262E+01	-9.494E-07	3.028E-07
1.41	1.440E+02	-1.246E+02	1.259E+01	-9.461E-07	2.995E-07
1.41	1.450E+02	-1.250E+02	1.257E+01	-9.428E-07	2.962E-07
1.41	1.460E+02	-1.254E+02	1.254E+01	-9.395E-07	2.929E-07
1.41	1.470E+02	-1.259E+02	1.251E+01	-9.363E-07	2.897E-07
1.41	1.480E+02	-1.263E+02	1.249E+01	-9.331E-07	2.865E-07
1.41	1.490E+02	-1.267E+02	1.246E+01	-9.299E-07	2.833E-07
1.41	1.500E+02	-1.272E+02	1.243E+01	-9.268E-07	2.802E-07
1.41	1.510E+02	-1.276E+02	1.240E+01	-9.237E-07	2.771E-07
1.41	1.520E+02	-1.280E+02	1.238E+01	-9.207E-07	2.741E-07
1.41	1.530E+02	-1.285E+02	1.235E+01	-9.177E-07	2.711E-07
1.41	1.540E+02	-1.289E+02	1.232E+01	-9.147E-07	2.681E-07
1.41	1.550E+02	-1.293E+02	1.229E+01	-9.118E-07	2.652E-07
1.41	1.560E+02	-1.297E+02	1.226E+01	-9.089E-07	2.623E-07
1.41	1.570E+02	-1.301E+02	1.223E+01	-9.060E-07	2.594E-07
1.41	1.580E+02	-1.306E+02	1.220E+01	-9.032E-07	2.566E-07
1.41	1.590E+02	-1.310E+02	1.217E+01	-9.004E-07	2.538E-07
1.41	1.600E+02	-1.314E+02	1.214E+01	-8.977E-07	2.510E-07
1.41	1.610E+02	-1.318E+02	1.211E+01	-8.949E-07	2.483E-07
1.41	1.620E+02	-1.322E+02	1.208E+01	-8.922E-07	2.456E-07
1.41	1.630E+02	-1.326E+02	1.205E+01	-8.896E-07	2.429E-07
1.41	1.640E+02	-1.330E+02	1.202E+01	-8.869E-07	2.403E-07
1.41	1.650E+02	-1.334E+02	1.199E+01	-8.843E-07	2.377E-07
1.41	1.660E+02	-1.338E+02	1.196E+01	-8.817E-07	2.351E-07
1.41	1.670E+02	-1.342E+02	1.193E+01	-8.792E-07	2.326E-07
1.41	1.680E+02	-1.346E+02	1.190E+01	-8.767E-07	2.301E-07
1.41	1.690E+02	-1.350E+02	1.187E+01	-8.742E-07	2.276E-07
1.41	1.700E+02	-1.353E+02	1.184E+01	-8.717E-07	2.251E-07
1.41	1.710E+02	-1.357E+02	1.181E+01	-8.693E-07	2.227E-07
1.41	1.720E+02	-1.361E+02	1.177E+01	-8.669E-07	2.203E-07
1.41	1.730E+02	-1.365E+02	1.174E+01	-8.645E-07	2.179E-07
